campaignID;profilID;siteID;insurer;coverage;prix;fees;date_extraction;date_aspiration;flag_parsing;wrong_price;id;status;year;month;week;type
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_110;ASSURLAND_LOAN;Groupe AVIVA;Minimum;12510;20;13/03/2018;13/03/2018;;;26621;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_110;ASSURLAND_LOAN;HODEVA;Formule Optimum;7094;100;13/03/2018;13/03/2018;;;26622;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_110;ASSURLAND_LOAN;AFI-ESCA;Formule Optimum;8814;20;13/03/2018;13/03/2018;;;26623;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_110;ASSURLAND_LOAN;AsCourtage;Formule Optimum;8979;350;13/03/2018;13/03/2018;;;26624;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_110;ASSURLAND_LOAN;SIMPL'ASSUR;Formule Optimum;10073;10;13/03/2018;13/03/2018;;;26625;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_110;ASSURLAND_LOAN;CSF Assurances;Formule Optimum;10477;Gratuits;13/03/2018;13/03/2018;;;26626;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_110;ASSURLAND_LOAN;MAAF Assurances;Formule Optimum;12372;Gratuits;13/03/2018;13/03/2018;;;26627;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_110;ASSURLAND_LOAN;Zen'up;Formule Optimum;15962;20;13/03/2018;13/03/2018;;;26628;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_110;ASSURLAND_LOAN;Groupe AVIVA;Formule Optimum;20557;20;13/03/2018;13/03/2018;;;26629;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_340;ASSURLAND_LOAN;AsCourtage;Minimum;28142;350;13/03/2018;13/03/2018;;;26630;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_340;ASSURLAND_LOAN;AsCourtage;Formule Optimum;57919;175;13/03/2018;13/03/2018;;;26631;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_64;ASSURLAND_LOAN;AsCourtage;Minimum;1332;350;13/03/2018;13/03/2018;;;26632;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_64;ASSURLAND_LOAN;Zen'up;Minimum;1725;20;13/03/2018;13/03/2018;;;26633;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_64;ASSURLAND_LOAN;Groupe AXA;Minimum;1818;60;13/03/2018;13/03/2018;;;26634;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_64;ASSURLAND_LOAN;SIMPL'ASSUR;Minimum;1884;10;13/03/2018;13/03/2018;;;26635;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_64;ASSURLAND_LOAN;AFI-ESCA;Minimum;2115;20;13/03/2018;13/03/2018;;;26636;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_64;ASSURLAND_LOAN;HODEVA;Minimum;2258;100;13/03/2018;13/03/2018;;;26637;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_64;ASSURLAND_LOAN;Cardif;Minimum;2304;10;13/03/2018;13/03/2018;;;26638;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_64;ASSURLAND_LOAN;MAAF Assurances;Minimum;2339;Gratuits;13/03/2018;13/03/2018;;;26639;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_64;ASSURLAND_LOAN;AXA;Minimum;2343;"Gratuits
";13/03/2018;13/03/2018;;;26640;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_64;ASSURLAND_LOAN;CSF Assurances;Minimum;4860;Gratuits;13/03/2018;13/03/2018;;;26641;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_64;ASSURLAND_LOAN;Groupe AXA;Formule Optimum;2914;60;13/03/2018;13/03/2018;;;26642;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_64;ASSURLAND_LOAN;Cardif;Formule Optimum;3146;10;13/03/2018;13/03/2018;;;26643;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_64;ASSURLAND_LOAN;SIMPL'ASSUR;Formule Optimum;3176;10;13/03/2018;13/03/2018;;;26644;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_64;ASSURLAND_LOAN;Zen'up;Formule Optimum;3319;20;13/03/2018;13/03/2018;;;26645;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_64;ASSURLAND_LOAN;AsCourtage;Formule Optimum;3456;350;13/03/2018;13/03/2018;;;26646;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_64;ASSURLAND_LOAN;AFI-ESCA;Formule Optimum;3675;20;13/03/2018;13/03/2018;;;26647;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_64;ASSURLAND_LOAN;HODEVA;Formule Optimum;3691;100;13/03/2018;13/03/2018;;;26648;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_64;ASSURLAND_LOAN;MAAF Assurances;Formule Optimum;4372;Gratuits;13/03/2018;13/03/2018;;;26649;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_64;ASSURLAND_LOAN;AXA;Formule Optimum;4821;"Gratuits
";13/03/2018;13/03/2018;;;26650;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_64;ASSURLAND_LOAN;CSF Assurances;Formule Optimum;9240;Gratuits;13/03/2018;13/03/2018;;;26651;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_361;ASSURLAND_LOAN;AsCourtage;Minimum;379;350;13/03/2018;13/03/2018;;;26652;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_361;ASSURLAND_LOAN;Zen'up;Minimum;462;20;13/03/2018;13/03/2018;;;26653;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_361;ASSURLAND_LOAN;HODEVA;Minimum;500;50;13/03/2018;13/03/2018;;;26654;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_361;ASSURLAND_LOAN;AFI-ESCA;Minimum;560;20;13/03/2018;13/03/2018;;;26655;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_361;ASSURLAND_LOAN;MAAF Assurances;Minimum;578;Gratuits;13/03/2018;13/03/2018;;;26656;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_361;ASSURLAND_LOAN;Groupe AVIVA;Minimum;636;20;13/03/2018;13/03/2018;;;26657;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_361;ASSURLAND_LOAN;Groupe AXA;Minimum;640;30;13/03/2018;13/03/2018;;;26658;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_361;ASSURLAND_LOAN;SIMPL'ASSUR;Minimum;762;10;13/03/2018;13/03/2018;;;26659;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_361;ASSURLAND_LOAN;AXA;Minimum;879;"15
";13/03/2018;13/03/2018;;;26660;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_361;ASSURLAND_LOAN;Cardif;Minimum;910;10;13/03/2018;13/03/2018;;;26661;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_361;ASSURLAND_LOAN;CSF Assurances;Minimum;1116;Gratuits;13/03/2018;13/03/2018;;;26662;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_361;ASSURLAND_LOAN;Groupe AXA;Formule Optimum;789;30;13/03/2018;13/03/2018;;;26663;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_361;ASSURLAND_LOAN;HODEVA;Formule Optimum;789;50;13/03/2018;13/03/2018;;;26664;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_361;ASSURLAND_LOAN;Zen'up;Formule Optimum;851;20;13/03/2018;13/03/2018;;;26665;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_361;ASSURLAND_LOAN;AsCourtage;Formule Optimum;909;350;13/03/2018;13/03/2018;;;26666;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_361;ASSURLAND_LOAN;MAAF Assurances;Formule Optimum;960;Gratuits;13/03/2018;13/03/2018;;;26667;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_361;ASSURLAND_LOAN;Groupe AVIVA;Formule Optimum;974;20;13/03/2018;13/03/2018;;;26668;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_361;ASSURLAND_LOAN;SIMPL'ASSUR;Formule Optimum;1051;10;13/03/2018;13/03/2018;;;26669;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_361;ASSURLAND_LOAN;AFI-ESCA;Formule Optimum;1121;20;13/03/2018;13/03/2018;;;26670;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_361;ASSURLAND_LOAN;Cardif;Formule Optimum;1163;10;13/03/2018;13/03/2018;;;26671;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_361;ASSURLAND_LOAN;AXA;Formule Optimum;1807;"15
";13/03/2018;13/03/2018;;;26672;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_361;ASSURLAND_LOAN;CSF Assurances;Formule Optimum;2436;Gratuits;13/03/2018;13/03/2018;;;26673;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_384;ASSURLAND_LOAN;AsCourtage;Minimum;7001;350;13/03/2018;13/03/2018;;;26674;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_384;ASSURLAND_LOAN;Zen'up;Minimum;9344;20;13/03/2018;13/03/2018;;;26675;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_384;ASSURLAND_LOAN;Groupe AXA;Minimum;9908;60;13/03/2018;13/03/2018;;;26676;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_384;ASSURLAND_LOAN;Cardif;Minimum;10134;10;13/03/2018;13/03/2018;;;26677;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_384;ASSURLAND_LOAN;SIMPL'ASSUR;Minimum;10155;10;13/03/2018;13/03/2018;;;26678;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_384;ASSURLAND_LOAN;Groupe AVIVA;Minimum;10659;20;13/03/2018;13/03/2018;;;26679;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_384;ASSURLAND_LOAN;HODEVA;Minimum;11172;100;13/03/2018;13/03/2018;;;26680;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_384;ASSURLAND_LOAN;AFI-ESCA;Minimum;12858;20;13/03/2018;13/03/2018;;;26681;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_384;ASSURLAND_LOAN;MAAF Assurances;Minimum;12937;Gratuits;13/03/2018;13/03/2018;;;26682;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_384;ASSURLAND_LOAN;AXA;Minimum;12960;"Gratuits
";13/03/2018;13/03/2018;;;26683;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_384;ASSURLAND_LOAN;CSF Assurances;Minimum;23760;Gratuits;13/03/2018;13/03/2018;;;26684;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_384;ASSURLAND_LOAN;Groupe AXA;Formule Optimum;15754;60;13/03/2018;13/03/2018;;;26685;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_384;ASSURLAND_LOAN;AsCourtage;Formule Optimum;15931;350;13/03/2018;13/03/2018;;;26686;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_384;ASSURLAND_LOAN;HODEVA;Formule Optimum;17356;100;13/03/2018;13/03/2018;;;26687;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_384;ASSURLAND_LOAN;Zen'up;Formule Optimum;17654;20;13/03/2018;13/03/2018;;;26688;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_384;ASSURLAND_LOAN;Cardif;Formule Optimum;18411;10;13/03/2018;13/03/2018;;;26689;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_384;ASSURLAND_LOAN;SIMPL'ASSUR;Formule Optimum;18726;10;13/03/2018;13/03/2018;;;26690;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_384;ASSURLAND_LOAN;AFI-ESCA;Formule Optimum;20146;20;13/03/2018;13/03/2018;;;26691;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_384;ASSURLAND_LOAN;Groupe AVIVA;Formule Optimum;22288;20;13/03/2018;13/03/2018;;;26692;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_384;ASSURLAND_LOAN;MAAF Assurances;Formule Optimum;26743;Gratuits;13/03/2018;13/03/2018;;;26693;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_384;ASSURLAND_LOAN;AXA;Formule Optimum;33024;"Gratuits
";13/03/2018;13/03/2018;;;26694;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_384;ASSURLAND_LOAN;CSF Assurances;Formule Optimum;44700;Gratuits;13/03/2018;13/03/2018;;;26695;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_107;ASSURLAND_LOAN;AsCourtage;Minimum;1301;350;13/03/2018;13/03/2018;;;26696;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_107;ASSURLAND_LOAN;Groupe AVIVA;Minimum;1632;20;13/03/2018;13/03/2018;;;26697;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_107;ASSURLAND_LOAN;Zen'up;Minimum;1686;20;13/03/2018;13/03/2018;;;26698;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_107;ASSURLAND_LOAN;Groupe AXA;Minimum;2043;60;13/03/2018;13/03/2018;;;26699;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_107;ASSURLAND_LOAN;HODEVA;Minimum;2216;100;13/03/2018;13/03/2018;;;26700;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_107;ASSURLAND_LOAN;Cardif;Minimum;2223;10;13/03/2018;13/03/2018;;;26701;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_107;ASSURLAND_LOAN;SIMPL'ASSUR;Minimum;2343;10;13/03/2018;13/03/2018;;;26702;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_107;ASSURLAND_LOAN;AXA;Minimum;2345;"Gratuits
";13/03/2018;13/03/2018;;;26703;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_107;ASSURLAND_LOAN;AFI-ESCA;Minimum;2514;20;13/03/2018;13/03/2018;;;26704;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_107;ASSURLAND_LOAN;MAAF Assurances;Minimum;2577;Gratuits;13/03/2018;13/03/2018;;;26705;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_107;ASSURLAND_LOAN;CSF Assurances;Minimum;4950;Gratuits;13/03/2018;13/03/2018;;;26706;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_107;ASSURLAND_LOAN;NO_INSURER;Formule Optimum;0;0;13/03/2018;13/03/2018;;;26707;NO_PRICE;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_329;ASSURLAND_LOAN;HODEVA;Minimum;1454;100;13/03/2018;13/03/2018;;;26708;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_329;ASSURLAND_LOAN;SIMPL'ASSUR;Minimum;1549;10;13/03/2018;13/03/2018;;;26709;OK;2018;3;11;RECURRENT
FL_ASSURLAND_LOAN_LOAN2017_Y18W11_RECURRENT_8XIA091ANK;LOAN2017_329;ASSURLAND_LOAN;AFI-ESCA;Minimum;1593;20;13/03/2018;13/03/2018;;;26710;OK;2018;3;11;RECURRENT
