campaignID;profilID;siteID;insurer;prix;death;authonomyloss;disability;tempincapacity;date_extraction;date_aspiration;flag_parsing;wrong_price;id;status;year;month;week;type
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2018_49;FURETS_LOAN;Groupe AXA;3152;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2457;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2018_50;FURETS_LOAN;swisslife;3775;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2458;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2018_51;FURETS_LOAN;bnp;4188;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2459;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2018_52;FURETS_LOAN;april;5041;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2460;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2018_53;FURETS_LOAN;april;6142;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2461;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2018_54;FURETS_LOAN;Groupe AXA;5259;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2462;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2018_55;FURETS_LOAN;metlife;5296;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2463;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2018_56;FURETS_LOAN;Groupe AXA;6191;YES;YES;YES;NO;28/06/2018;28/06/2018;;;2464;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2018_57;FURETS_LOAN;magnolia;6627;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2465;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2018_58;FURETS_LOAN;Groupe AXA;7062;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2466;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2018_59;FURETS_LOAN;april;8040;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2467;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2018_60;FURETS_LOAN;metlife;8529;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2468;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2018_61;FURETS_LOAN;magnolia;8825;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2469;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2018_62;FURETS_LOAN;magnolia;8901;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2470;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2018_63;FURETS_LOAN;april;15285;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2471;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2018_64;FURETS_LOAN;Groupe AXA;1764;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2472;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2018_65;FURETS_LOAN;bnp;1936;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2473;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2018_66;FURETS_LOAN;metlife;2341;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2474;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2018_67;FURETS_LOAN;april;2463;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2475;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2018_68;FURETS_LOAN;Groupe AXA;2520;YES;YES;YES;NO;28/06/2018;28/06/2018;;;2476;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2018_69;FURETS_LOAN;bnp;2939;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2477;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2018_70;FURETS_LOAN;Groupe AXA;3361;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2478;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2018_71;FURETS_LOAN;metlife;4168;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2479;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2018_72;FURETS_LOAN;april;4214;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2480;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_Profile0_Z940RQ40KX;FUR2018_73;FURETS_LOAN;Groupe AXA;1844;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2481;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_Profile0_Z940RQ40KX;FUR2018_74;FURETS_LOAN;swisslife;1997;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2482;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_Profile0_Z940RQ40KX;FUR2018_75;FURETS_LOAN;april;2308;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2483;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_Profile0_Z940RQ40KX;FUR2018_76;FURETS_LOAN;bnp;2337;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2484;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_Profile0_Z940RQ40KX;FUR2018_77;FURETS_LOAN;Groupe AXA;2595;YES;YES;YES;NO;28/06/2018;28/06/2018;;;2485;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_Profile0_Z940RQ40KX;FUR2018_78;FURETS_LOAN;metlife;2609;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2486;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_Profile0_Z940RQ40KX;FUR2018_79;FURETS_LOAN;swisslife;2625;YES;YES;YES;NO;28/06/2018;28/06/2018;;;2487;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_Profile0_Z940RQ40KX;FUR2018_80;FURETS_LOAN;bnp;3192;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2488;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_Profile0_Z940RQ40KX;FUR2018_81;FURETS_LOAN;Groupe AXA;3292;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2489;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_Profile0_Z940RQ40KX;FUR2018_82;FURETS_LOAN;swisslife;3520;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2490;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_Profile0_Z940RQ40KX;FUR2018_83;FURETS_LOAN;april;3713;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2491;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_Profile0_Z940RQ40KX;FUR2018_84;FURETS_LOAN;metlife;4478;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2492;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_85;FURETS_LOAN;Groupe AXA;2059;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2493;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_86;FURETS_LOAN;swisslife;2168;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2494;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_87;FURETS_LOAN;bnp;2479;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2495;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_88;FURETS_LOAN;metlife;2767;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2496;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_89;FURETS_LOAN;april;2773;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2497;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_90;FURETS_LOAN;swisslife;2870;YES;YES;YES;NO;28/06/2018;28/06/2018;;;2498;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_91;FURETS_LOAN;Groupe AXA;2906;YES;YES;YES;NO;28/06/2018;28/06/2018;;;2499;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_92;FURETS_LOAN;bnp;3494;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2500;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_93;FURETS_LOAN;Groupe AXA;3597;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2501;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_94;FURETS_LOAN;swisslife;3828;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2502;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_95;FURETS_LOAN;april;4411;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2503;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_96;FURETS_LOAN;metlife;4783;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2504;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_97;FURETS_LOAN;Groupe AXA;1844;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2505;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_98;FURETS_LOAN;swisslife;1997;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2506;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_99;FURETS_LOAN;april;2308;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2507;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_100;FURETS_LOAN;bnp;2337;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2508;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_101;FURETS_LOAN;Groupe AXA;2595;YES;YES;YES;NO;28/06/2018;28/06/2018;;;2509;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_102;FURETS_LOAN;metlife;2609;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2510;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_103;FURETS_LOAN;swisslife;2625;YES;YES;YES;NO;28/06/2018;28/06/2018;;;2511;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_104;FURETS_LOAN;bnp;3192;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2512;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_105;FURETS_LOAN;Groupe AXA;3292;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2513;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_106;FURETS_LOAN;swisslife;3520;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2514;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_107;FURETS_LOAN;april;3713;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2515;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_108;FURETS_LOAN;metlife;4478;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2516;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_109;FURETS_LOAN;Groupe AXA;1326;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2517;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_110;FURETS_LOAN;Groupe AXA;1660;YES;YES;YES;NO;28/06/2018;28/06/2018;;;2518;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_111;FURETS_LOAN;alptis;1869;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2519;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_112;FURETS_LOAN;Groupe AXA;2159;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2520;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_113;FURETS_LOAN;alptis;3082;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2521;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_114;FURETS_LOAN;Groupe AXA;1812;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2522;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_115;FURETS_LOAN;bnp;2304;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2523;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_116;FURETS_LOAN;Groupe AXA;2552;YES;YES;YES;NO;28/06/2018;28/06/2018;;;2524;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_117;FURETS_LOAN;metlife;2575;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2525;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_118;FURETS_LOAN;bnp;3145;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2526;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_119;FURETS_LOAN;Groupe AXA;3250;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2527;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_120;FURETS_LOAN;metlife;4415;YES;YES;YES;YES;28/06/2018;28/06/2018;;;2528;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_121;FURETS_LOAN;Groupe AXA;930;YES;YES;NO;NO;28/06/2018;28/06/2018;;;2529;OK;2018;6;26;TEST
FL_FURETS_LOAN_FUR2017_Y17W11_TEST_R4UTY81UPZ;FUR2018_122;FURETS_LOAN;Groupe AXA;1190;YES;YES;YES;NO;28/06/2018;28/06/2018;;;2530;OK;2018;6;26;TEST
